link_id,minute_of_day,average_speed_mph,speed_std_across_days_mph,average_observed_flow_veh_h,flow_std_across_days_veh_h,contributing_weekdays,max_mapped_station_count,clock_la
L405S-018,170,66.5,0.46368092477478207,753.6,127.6745863513957,5,1,02:50
L405S-018,175,66.84,0.39115214431216494,734.4,163.3058480275584,5,1,02:55
L405S-018,180,66.7,0.6123724356957987,715.2,80.76632961822644,5,1,03:00
L405S-018,185,66.46000000000001,0.512835256198323,669.6,57.79965397820302,5,1,03:05
L405S-018,190,66.36,0.11401754250991111,806.4,132.38126755700748,5,1,03:10
L405S-018,195,66.32000000000001,0.2167948338867821,700.8,63.83729317569786,5,1,03:15
L405S-018,200,66.3,0.15811388300842139,799.2,131.3438236081164,5,1,03:20
L405S-018,205,65.92,0.36331804249169886,823.2,66.05452293370985,5,1,03:25
L405S-018,210,66.38,0.5932958789676528,837.6,55.899910554490155,5,1,03:30
L405S-018,215,66.38,0.5403702434442531,871.2,77.11809126268622,5,1,03:35
L405S-018,220,66.56,0.9476286192385732,873.6,116.77671000674749,5,1,03:40
L405S-018,225,66.86,0.6228964600959017,1036.8,74.26439254447585,5,1,03:45
L405S-018,230,66.82000000000001,1.2397580409095925,1147.2,156.82856882596357,5,1,03:50
L405S-018,235,66.94,0.7469939758793269,991.2,98.44389264956969,5,1,03:55
L405S-018,240,66.82000000000001,0.5630275304103721,914.4,132.6529306121806,5,1,04:00
L405S-018,245,67.7,1.0124228365658292,1024.8,160.90742680187265,5,1,04:05
L405S-018,250,66.88,0.6260990336999456,1183.2,60.35892643180461,5,1,04:10
L405S-018,255,66.96,0.48270073544588743,1394.4,143.59944289585528,5,1,04:15
L405S-018,260,67.38,0.9338094023942954,1521.6,197.79989888773954,5,1,04:20
L405S-018,265,66.94,1.4741099009232606,1711.2,237.8301915232799,5,1,04:25
L405S-018,270,66.72,2.2049943310584723,2222.4,248.46086210910562,5,1,04:30
L405S-018,275,67.02000000000001,1.9728152473052238,2678.4,601.8810513714484,5,1,04:35
L405S-018,280,67.32000000000001,1.996747355075245,3213.6,123.95483048272058,5,1,04:40
L405S-018,285,67.46000000000001,2.3082460874005695,3232.8,260.5133393897518,5,1,04:45
L405S-018,290,67.41999999999999,1.9613770672667696,3321.6,166.1469229326863,5,1,04:50
L405S-018,295,66.92,1.4289856542316994,2940.0,346.8602023870712,5,1,04:55
L405S-018,300,67.5,1.5748015748023592,2436.0,309.56744014834635,5,1,05:00
L405S-018,305,68.22,1.2214745187682035,2332.8,356.84618535161616,5,1,05:05
L405S-018,310,66.74,1.256184699795377,2625.6,150.4553089791118,5,1,05:10
L405S-018,315,66.91999999999999,1.957549488518748,3084.0,147.21412975662358,5,1,05:15
L405S-018,320,67.24,1.9488458122694048,3552.0,219.1437884129961,5,1,05:20
L405S-018,325,67.16,1.9603571103245483,3652.8,344.6319776225068,5,1,05:25
L405S-018,330,67.03999999999999,2.8728035087697834,4375.2,409.98926815222853,5,1,05:30
L405S-018,335,67.02000000000001,2.253219918250324,4948.8,464.02930941913576,5,1,05:35
L405S-018,340,66.84,2.5254702532399746,5733.6,409.70818883688435,5,1,05:40
L405S-018,345,65.14,2.8840943119114533,6444.0,476.99056594444295,5,1,05:45
L405S-018,350,66.06,1.6180234856144735,6628.8,139.32408262751994,5,1,05:50
L405S-018,355,66.36,1.6682325976913395,6446.4,673.1989304804338,5,1,05:55
L405S-018,360,66.32000000000001,2.133541656495134,6057.6,539.0257878803203,5,1,06:00
L405S-018,365,65.82000000000001,2.4314604664686614,5858.4,411.28676127490405,5,1,06:05
L405S-018,370,65.1,2.8513154858766527,6117.6,457.76500521555823,5,1,06:10
L405S-018,375,64.85999999999999,2.6396969523034204,6916.8,644.5798631666987,5,1,06:15
L405S-018,380,63.779999999999994,2.1580083410404085,7533.6,786.3159670259787,5,1,06:20
L405S-018,385,63.42,2.6640195194480123,7951.2,595.2169352429414,5,1,06:25
L405S-018,390,62.260000000000005,3.46309110477908,9264.0,826.0411612020312,5,1,06:30
L405S-018,395,61.04,3.215276037916498,9991.2,246.59927007191237,5,1,06:35
L405S-018,400,58.98,3.00782313309809,10843.2,457.4660643151578,5,1,06:40
L405S-018,405,56.739999999999995,3.0426961728046362,11232.0,594.5149283239236,5,1,06:45
L405S-018,410,56.5,3.3391615714127982,11179.2,388.25146490386874,5,1,06:50
L405S-018,415,55.260000000000005,3.1253799768988086,10778.4,414.42586791849754,5,1,06:55
L405S-018,420,54.480000000000004,3.2790242451070752,10965.6,593.3875630648153,5,1,07:00
L405S-018,425,54.42,3.1260198335903153,10596.0,671.5176840560492,5,1,07:05
L405S-018,430,53.78000000000001,3.950569579187283,10790.4,892.8677393656911,5,1,07:10
L405S-018,435,53.080000000000005,3.3921969282457636,10838.4,433.4475746846439,5,1,07:15
L405S-018,440,52.839999999999996,2.948389390836968,10987.2,225.5553147234621,5,1,07:20
L405S-018,445,51.720000000000006,2.2753021777337645,11001.6,326.8100365655865,5,1,07:25
L405S-018,450,51.779999999999994,2.9819456735494057,11340.0,571.2932696960468,5,1,07:30
L405S-018,455,50.58,4.353389484068705,11109.6,489.3146227122178,5,1,07:35
L405S-018,460,48.6,4.455894971832262,11529.6,411.28676127490405,5,1,07:40
L405S-018,465,49.540000000000006,4.26415290532598,11445.6,812.4363359673175,5,1,07:45
L405S-018,470,48.86,4.904895513667951,11368.8,275.03308891840624,5,1,07:50
L405S-018,475,47.86,5.541479946729035,10783.2,767.6999413833507,5,1,07:55
L405S-018,480,46.940000000000005,5.206534355979991,10500.0,552.0652135391252,5,1,08:00
L405S-018,485,47.7,5.166236541235793,10557.6,367.8543189905482,5,1,08:05
L405S-018,490,47.3,5.2697248505021586,10641.6,405.468617774545,5,1,08:10
L405S-018,495,47.52,5.283180860050126,10497.6,831.271796706709,5,1,08:15
L405S-018,500,48.92,5.334510286802344,10646.4,631.934173787112,5,1,08:20
L405S-018,505,49.980000000000004,5.970510865914243,10303.2,520.4874638259793,5,1,08:25
L405S-018,510,49.14,5.166526879829426,9964.8,635.467701775629,5,1,08:30
L405S-018,515,48.78,4.5974993202827115,10392.0,288.12497288503124,5,1,08:35
L405S-018,520,48.92,5.77382022581237,10214.4,682.1765167462157,5,1,08:40
L405S-018,525,48.0,6.153454314448102,10341.6,637.7748819136734,5,1,08:45
L405S-018,530,49.739999999999995,6.337428500582863,10039.2,874.4204938129026,5,1,08:50
L405S-018,535,49.720000000000006,6.276304645251056,10233.6,808.6165964163735,5,1,08:55
L405S-018,540,51.18000000000001,5.52829087512587,9621.6,1023.7132410983069,5,1,09:00
L405S-018,545,51.0,5.966154540405399,9504.0,1338.1210707555576,5,1,09:05
L405S-018,550,51.879999999999995,6.085803151597988,9556.8,1411.9671384278033,5,1,09:10
L405S-018,555,54.64000000000001,5.9998333310184515,9012.0,1273.3577659087018,5,1,09:15
L405S-018,560,54.720000000000006,6.920404612448607,8858.4,1656.986662589654,5,1,09:20
L405S-018,565,54.839999999999996,8.260326870045759,8606.4,1370.4294217507152,5,1,09:25
L405S-018,570,57.17999999999999,6.4433686841589255,8241.6,1600.9412231559284,5,1,09:30
L405S-018,575,58.4,5.543013620766233,8088.0,1514.6405514180583,5,1,09:35
L405S-018,580,57.64,4.89826499895626,8277.6,1279.5736790040658,5,1,09:40
L405S-018,585,59.04,3.8455168703309517,7977.6,993.9883299113728,5,1,09:45
L405S-018,590,60.720000000000006,3.0094850057775706,7404.0,708.3558427796019,5,1,09:50
L405S-018,595,60.9,2.4413111231467406,6986.4,870.285470406119,5,1,09:55
L405S-018,600,61.04,2.091171920239941,6871.2,260.37511401821797,5,1,10:00
L405S-018,605,61.8,2.040833163195855,6127.2,391.20736189391937,5,1,10:05
L405S-018,610,61.8,2.0137030565602227,6523.2,294.37934710166064,5,1,10:10
L405S-018,615,61.82000000000001,2.1347130954767706,6252.0,247.9677398372619,5,1,10:15
L405S-018,620,62.4,2.5189283435620013,6120.0,379.7578175627198,5,1,10:20
L405S-018,625,62.2,2.0,6136.8,513.2438017161045,5,1,10:25
L405S-018,630,62.02,2.3605084198112953,6045.6,639.240799699143,5,1,10:30
L405S-018,635,62.339999999999996,2.2086194783167126,6057.6,401.8118962897937,5,1,10:35
L405S-018,640,62.25999999999999,2.0695410119154416,6340.8,292.7852455298934,5,1,10:40
L405S-018,645,62.04,2.5520579930714766,6225.6,442.40795652881286,5,1,10:45
L405S-018,650,62.279999999999994,2.001749235044187,6535.2,580.8917282936641,5,1,10:50
L405S-018,655,62.160000000000004,2.0415680248279724,5940.0,547.4157469419381,5,1,10:55
L405S-018,660,62.5,2.0408331631958556,5769.6,527.6180436641642,5,1,11:00
L405S-018,665,62.58,2.1936271333113986,6093.6,708.7318251637921,5,1,11:05
L405S-018,670,62.58,1.2833549781724474,5743.2,623.0531277507561,5,1,11:10
L405S-018,675,62.64,1.4293355099485872,5860.8,530.0822577676034,5,1,11:15
L405S-018,680,62.660000000000004,2.584182656082962,6165.6,377.2277826459763,5,1,11:20
L405S-018,685,62.42,2.8630403420140667,5932.8,300.31183792851056,5,1,11:25
L405S-018,690,62.919999999999995,3.1107876816009163,5676.0,403.92078431296403,5,1,11:30
L405S-018,695,62.379999999999995,2.688308018066385,6052.8,913.4435943176787,5,1,11:35
L405S-018,700,62.239999999999995,1.744419674275657,6530.4,574.5857638333899,5,1,11:40
L405S-018,705,62.54,2.230022421411948,6628.8,626.4528713319143,5,1,11:45
L405S-018,710,62.48,1.8458060569843104,6676.8,476.6583682261332,5,1,11:50
L405S-018,715,62.339999999999996,3.0590848304680938,6336.0,801.9376534369738,5,1,11:55
L405S-018,720,62.1,2.7982137159266447,5978.4,592.8412941082968,5,1,12:00
L405S-018,725,62.14,2.0243517480912248,6348.0,407.3818847224309,5,1,12:05
L405S-018,730,63.04,2.8307242889409068,6156.0,637.582935781691,5,1,12:10
L405S-018,735,62.54,2.47648945081541,6321.6,461.13425376998396,5,1,12:15
L405S-018,740,62.779999999999994,2.301521236052361,6444.0,404.72212689696124,5,1,12:20
L405S-018,745,62.6,2.2282279955157205,6422.4,216.23320744048547,5,1,12:25
L405S-018,750,62.14,2.0427922067601463,6777.6,534.7343265585256,5,1,12:30
L405S-018,755,61.86,1.7728508115461967,6732.0,724.8834389058699,5,1,12:35
L405S-018,760,61.919999999999995,1.9626512680555328,7200.0,386.52296180175375,5,1,12:40
L405S-018,765,61.779999999999994,1.4289856542317074,7207.2,439.6489508687585,5,1,12:45
L405S-018,770,61.61999999999999,1.125610945220419,6703.2,485.1177176727315,5,1,12:50
L405S-018,775,61.98,1.249799983997442,6931.2,582.3771973558031,5,1,12:55
L405S-018,780,61.919999999999995,1.6513630733427476,6590.4,450.31189191492604,5,1,13:00
L405S-018,785,61.81999999999999,2.2095248357961483,6703.2,570.8898317539033,5,1,13:05
L405S-018,790,61.75999999999999,1.4099645385611679,7104.0,654.6327214553211,5,1,13:10
L405S-018,795,62.04,1.4859340496805358,7300.8,432.88243207596213,5,1,13:15
L405S-018,800,62.85999999999999,1.855532268649615,6585.6,497.99277103186944,5,1,13:20
L405S-018,805,62.239999999999995,2.6197328108034252,7113.6,287.04842796991585,5,1,13:25
L405S-018,810,61.879999999999995,2.098094373473226,7190.4,783.4263207219936,5,1,13:30
L405S-018,815,61.48,1.8978935691971754,7087.2,669.2407638510971,5,1,13:35
L405S-018,820,61.720000000000006,2.3402991261802377,7377.6,355.00535207233133,5,1,13:40
L405S-018,825,61.52,2.665895721891609,7694.4,479.57981608904265,5,1,13:45
L405S-018,830,61.9,1.9836834424877334,7336.8,562.9522182210494,5,1,13:50
L405S-018,835,62.32000000000001,2.1533694527414435,7320.0,500.0559968643512,5,1,13:55
L405S-018,840,61.82000000000001,2.221936092690334,7024.8,481.5425214869399,5,1,14:00
L405S-018,845,61.379999999999995,1.9227584351654812,7358.4,331.1869562648868,5,1,14:05
L405S-018,850,61.379999999999995,2.4159884105682297,7238.4,358.5370273765319,5,1,14:10
L405S-018,855,61.86,2.6159128425847817,7459.2,407.87645188218454,5,1,14:15
L405S-018,860,61.459999999999994,2.763693181234124,7864.8,349.71302520781234,5,1,14:20
L405S-018,865,60.82000000000001,2.7508180601413805,7516.8,685.9236109072204,5,1,14:25
L405S-018,870,60.96,3.728002145922126,7557.6,234.44572932770603,5,1,14:30
L405S-018,875,61.779999999999994,3.1822947695020347,7161.6,452.5448044116737,5,1,14:35
L405S-018,880,61.02,2.635716221447221,7737.6,437.90957970795745,5,1,14:40
L405S-018,885,60.720000000000006,2.7160633276858657,8364.0,426.0422514258416,5,1,14:45
L405S-018,890,60.5,2.511971337416094,8109.6,629.1365511556295,5,1,14:50
L405S-018,895,59.86,2.0791825316695967,8102.4,454.60840291398046,5,1,14:55
L405S-018,900,60.14,1.6149303390549066,7596.0,716.6421701239748,5,1,15:00
L405S-018,905,60.3,1.4764823060233423,7644.0,520.3076013282912,5,1,15:05
L405S-018,910,60.379999999999995,2.187921387984493,8395.2,414.3563683594112,5,1,15:10
L405S-018,915,60.58,2.0216330032921332,7864.8,730.799014777661,5,1,15:15
L405S-018,920,60.120000000000005,2.1016660058153867,8210.4,313.6571376519272,5,1,15:20
L405S-018,925,60.419999999999995,2.7761484110184043,8145.6,588.9421024175467,5,1,15:25
L405S-018,930,60.419999999999995,2.267597847943943,8140.8,452.6402545068213,5,1,15:30
L405S-018,935,60.58,1.8417383093154154,8011.2,375.42935420662036,5,1,15:35
L405S-018,940,59.8,1.6046806535881146,8193.6,592.4768349901959,5,1,15:40
L405S-018,945,59.239999999999995,2.460284536390053,8716.8,544.6202346589779,5,1,15:45
L405S-018,950,60.120000000000005,2.6071056748816313,8220.0,526.4294824570524,5,1,15:50
L405S-018,955,59.879999999999995,1.7555625878902756,7946.4,150.93309776188926,5,1,15:55
L405S-018,960,58.58,2.5013996082193635,8104.8,625.8779433723479,5,1,16:00
L405S-018,965,58.86,2.414125100321021,8056.8,355.734732630931,5,1,16:05
L405S-018,970,59.279999999999994,1.9357169214531351,8208.0,538.0631933146886,5,1,16:10
L405S-018,975,57.32000000000001,3.122018577779446,8294.4,351.33573686717386,5,1,16:15
L405S-018,980,55.120000000000005,5.972185529603041,8548.8,662.0477324181392,5,1,16:20
L405S-018,985,54.2,7.4215901261117905,8352.0,370.44837697039515,5,1,16:25
L405S-018,990,55.06,5.7378567427219656,7675.2,625.6478242589836,5,1,16:30
L405S-018,995,54.660000000000004,7.468132296632138,7848.0,755.0470184034899,5,1,16:35
L405S-018,1000,53.54,8.954496077390395,8212.8,747.6972649408316,5,1,16:40
L405S-018,1005,52.8,10.267180723061225,8349.6,536.481872946328,5,1,16:45
L405S-018,1010,51.94000000000001,10.024619693534513,8032.8,303.4125903781845,5,1,16:50
L405S-018,1015,51.14,11.683449832990258,7888.8,198.56283640198131,5,1,16:55
L405S-018,1020,52.06,9.526436899491856,8023.2,571.4570850028898,5,1,17:00
L405S-018,1025,49.86,12.391650414694565,7658.4,858.8345591556036,5,1,17:05
L405S-018,1030,48.88000000000001,13.294622973217404,7749.6,1479.4690939658049,5,1,17:10
L405S-018,1035,47.519999999999996,10.766940141005705,8227.2,1440.3399598705855,5,1,17:15
L405S-018,1040,45.14,11.63456058474062,8239.2,404.8644217512819,5,1,17:20
L405S-018,1045,45.36,7.584062236031559,8450.4,574.7110578368926,5,1,17:25
L405S-018,1050,44.32,7.952483888697919,7771.2,606.7183860738028,5,1,17:30
L405S-018,1055,43.739999999999995,9.436524784050535,8126.4,508.36679671276727,5,1,17:35
L405S-018,1060,48.36,7.5500331125101665,7641.6,886.514974492817,5,1,17:40
L405S-018,1065,47.8,9.252567211320327,7500.0,835.3586056299414,5,1,17:45
L405S-018,1070,51.48,6.477808271321403,7562.4,433.1983379469502,5,1,17:50
L405S-018,1075,53.21999999999999,8.393271114410636,6729.6,393.5743894106932,5,1,17:55
L405S-018,1080,53.02,10.65115017263394,7281.6,508.6499778826299,5,1,18:00
L405S-018,1085,54.58,13.973081263629725,6873.6,585.8778029589447,5,1,18:05
L405S-018,1090,54.65999999999999,15.168487070238745,7329.6,285.9174706099646,5,1,18:10
L405S-018,1095,55.239999999999995,13.767461639677805,7728.0,526.2926942301214,5,1,18:15
L405S-018,1100,56.839999999999996,9.15467093892511,7572.0,666.1891623255365,5,1,18:20
L405S-018,1105,58.0,7.427987614421552,7593.6,586.2463645942718,5,1,18:25
L405S-018,1110,58.7,6.692159591641545,7228.8,913.6406295694167,5,1,18:30
L405S-018,1115,60.260000000000005,4.343731115066861,6837.6,697.1576579225103,5,1,18:35
L405S-018,1120,61.839999999999996,2.693139431964111,6448.8,640.2087159669103,5,1,18:40
L405S-018,1125,62.31999999999999,1.6376812876747413,6844.8,923.7116433173287,5,1,18:45
L405S-018,1130,62.839999999999996,1.7615334229017598,6864.0,459.06862232132573,5,1,18:50
L405S-018,1135,63.620000000000005,2.376341726267502,6225.6,671.110125091255,5,1,18:55
L405S-018,1140,64.55999999999999,2.2963013739489893,6302.4,819.2757777451986,5,1,19:00
L405S-018,1145,65.02,2.316678657043309,5868.0,556.9991023332084,5,1,19:05
L405S-018,1150,65.53999999999999,2.4480604567698028,5920.8,450.32788054927266,5,1,19:10
L405S-018,1155,66.52000000000001,2.354145280138846,5743.2,783.7571052309511,5,1,19:15
L405S-018,1160,66.25999999999999,1.625730604989646,5719.2,699.6421942678987,5,1,19:20
L405S-018,1165,66.02000000000001,1.8047160441465608,6019.2,547.9810215691781,5,1,19:25
L405S-018,1170,66.76,1.7386776584519623,5388.0,751.2709231695314,5,1,19:30
L405S-018,1175,66.72,1.8130085493455363,5392.8,540.5064291939551,5,1,19:35
L405S-018,1180,65.82000000000001,1.645296325893911,5733.6,1133.7110743042074,5,1,19:40
L405S-018,1185,65.66,1.3202272531651535,5419.2,505.96758789471886,5,1,19:45
L405S-018,1190,65.36,1.1148990985734948,5452.8,549.0311466574551,5,1,19:50
L405S-018,1195,66.44,2.0815859338494733,5073.6,493.12554182479727,5,1,19:55
L405S-018,1200,65.36,2.0767763480933596,5124.0,984.3292132208613,5,1,20:00
L405S-018,1205,65.66,1.8270194306574792,5275.2,541.1055349929438,5,1,20:05
L405S-018,1210,66.46,1.3520355024924482,4936.8,502.18243696887686,5,1,20:10
L405S-018,1215,66.02000000000001,1.611521020650975,4987.2,446.63542179276374,5,1,20:15
L405S-018,1220,65.94,1.4484474446799858,5328.0,655.6218422230913,5,1,20:20
L405S-018,1225,65.94,1.0261578825892257,5112.0,765.699680031277,5,1,20:25
L405S-018,1230,66.25999999999999,0.9939818911831353,4946.4,649.4095780014336,5,1,20:30
L405S-018,1235,66.06,1.627267648544637,4687.2,536.5623915259064,5,1,20:35
L405S-018,1240,66.42,2.060825077487173,4593.6,604.2688143533472,5,1,20:40
L405S-018,1245,66.42,2.005492458225654,4490.4,621.3057218471434,5,1,20:45
L405S-018,1250,66.46000000000001,1.3011533345459294,4380.0,582.5873325090411,5,1,20:50
L405S-018,1255,66.72,1.77679486716954,4368.0,863.4164696135927,5,1,20:55
L405S-018,1260,65.9,3.4942810419312273,4144.8,521.4548877899218,5,1,21:00
L405S-018,1265,66.5,2.325940669922602,4245.6,497.1245316819518,5,1,21:05
L405S-018,1270,66.7,1.0319883720275151,4389.6,553.7190623411839,5,1,21:10
L405S-018,1275,66.61999999999999,1.0848963084092473,4068.0,834.9706581670999,5,1,21:15
L405S-018,1280,66.46000000000001,1.217784874269677,3986.4,677.8884864046594,5,1,21:20
L405S-018,1285,67.06,1.0737783756436876,4137.6,889.0291333809033,5,1,21:25
L405S-018,1290,67.35999999999999,1.1523888232710338,3907.2,658.449086870048,5,1,21:30
L405S-018,1295,67.9,0.5916079783099626,4005.6,1175.0016170201638,5,1,21:35
L405S-018,1300,67.76,0.6107372593840983,3988.8,1038.2115391383395,5,1,21:40
L405S-018,1305,68.0,0.7416198487095735,3624.0,1090.5814962670145,5,1,21:45
L405S-018,1310,68.41999999999999,0.4969909455915676,3494.4,1044.8754949753582,5,1,21:50
L405S-018,1315,68.41999999999999,0.6457553716385118,3367.2,621.549032659532,5,1,21:55
L405S-018,1320,67.66,0.7503332592921651,3230.4,633.0156396172215,5,1,22:00
L405S-018,1325,66.75999999999999,1.5678010077812816,3777.6,1431.9122878165408,5,1,22:05
L405S-018,1330,66.0,1.521512405470294,3542.4,796.2793479677845,5,1,22:10
L405S-018,1335,66.36,1.9781304304822775,3235.2,586.8110428408792,5,1,22:15
L405S-018,1340,66.2,2.2923786772695274,3175.2,762.1936761742386,5,1,22:20
L405S-018,1345,66.9,1.7392527130926103,2676.0,704.4316858290803,5,1,22:25
L405S-018,1350,67.47999999999999,1.3627178724886508,2774.4,432.7826244201585,5,1,22:30
L405S-018,1355,67.67999999999999,1.3809417076763228,2584.8,449.68789176494397,5,1,22:35
L405S-018,1360,67.17999999999999,1.588080602488432,2522.4,579.6385080375527,5,1,22:40
L405S-018,1365,67.9,1.246996391333987,2404.8,644.9148781040797,5,1,22:45
L405S-018,1370,68.2,1.1726039399558514,2464.8,685.5036104937741,5,1,22:50
L405S-018,1375,68.0,1.1000000000000048,2270.4,480.5546795110833,5,1,22:55
L405S-018,1380,68.16,0.712741187248218,2030.4,357.12854828478777,5,1,23:00
L405S-018,1385,67.9,0.9137833441248577,2025.6,393.57438941069324,5,1,23:05
L405S-018,1390,67.35999999999999,1.211610498468875,1800.0,304.7622023808071,5,1,23:10
L405S-018,1395,67.14,0.5549774770204648,1982.4,511.1915492259237,5,1,23:15
L405S-018,1400,67.7,1.0392304845413292,1898.4,497.2693435151618,5,1,23:20
L405S-018,1405,67.44,0.9787747442593666,1680.0,498.5418738681837,5,1,23:25
L405S-018,1410,67.53999999999999,1.1349008767288902,1948.8,282.6503139923959,5,1,23:30
L405S-018,1415,67.82000000000001,0.5357238094391602,1735.2,444.5348130349298,5,1,23:35
L405S-018,1420,67.64,0.912688336728368,1605.6,334.53968374469423,5,1,23:40
L405S-018,1425,67.84,0.9659192512834612,1615.2,385.36631923405037,5,1,23:45
L405S-018,1430,67.22,0.9230384607371417,1555.2,277.2493462571192,5,1,23:50
L405S-018,1435,67.74,1.188696765369531,1540.8,466.11929803431224,5,1,23:55
L405S-028,0,67.88,0.7120393247567124,1562.4,334.75483566335527,5,1,00:00
L405S-028,5,67.22,2.6602631448787175,1629.6,315.2598927868878,5,1,00:05
L405S-028,10,67.84,2.189292123038861,1485.6,344.6110851380147,5,1,00:10
L405S-028,15,67.2,1.2020815280171262,1500.0,228.15784010197854,5,1,00:15
L405S-028,20,67.3,1.726267650163209,1466.4,308.2155090192575,5,1,00:20
L405S-028,25,67.08,2.0873428084528913,1300.8,173.19122379612656,5,1,00:25
L405S-028,30,66.46000000000001,2.214271889357767,1346.4,162.64316770156685,5,1,00:30
L405S-028,35,66.6,2.3430749027719946,1363.2,104.81984544922777,5,1,00:35
L405S-028,40,66.67999999999999,1.7224981857755328,1195.2,200.5472512900638,5,1,00:40
L405S-028,45,66.35999999999999,2.3362362894193742,1152.0,147.70240350109404,5,1,00:45
L405S-028,50,66.32000000000001,2.367910471280527,1377.6,297.2756296772408,5,1,00:50
L405S-028,55,66.4,2.436185543015967,1192.8,114.03157457476415,5,1,00:55
L405S-028,60,66.46,2.33944437847964,1200.0,137.34627770711518,5,1,01:00
L405S-028,65,66.47999999999999,2.4843510218968703,1108.8,102.03528801351031,5,1,01:05
L405S-028,70,66.32,3.0605555051330082,1192.8,126.31389472263136,5,1,01:10
L405S-028,75,66.24,2.2131425620596614,969.6,220.84564745541172,5,1,01:15
L405S-028,80,66.97999999999999,1.4024977718342324,1039.2,222.66387223795422,5,1,01:20
L405S-028,85,66.75999999999999,2.1042813500100204,1032.0,111.28342194594845,5,1,01:25
L405S-028,90,66.7,0.9949874371066159,993.6,155.8614769595104,5,1,01:30
L405S-028,95,66.47999999999999,0.9338094023943018,1053.6,69.66204131375999,5,1,01:35
L405S-028,100,66.66,1.4328293687665712,1029.6,75.13188404399293,5,1,01:40
L405S-028,105,66.36,1.9768662069042513,1094.4,100.18383103076064,5,1,01:45
L405S-028,110,66.96000000000001,1.7896927110540466,1046.4,179.87995997331106,5,1,01:50
L405S-028,115,67.2,1.5524174696260018,967.2,236.92023974325198,5,1,01:55
L405S-028,120,67.34,1.2054044964243333,1034.4,165.27794771233093,5,1,02:00
L405S-028,125,67.44000000000001,1.1949895397031722,991.2,220.7152011076718,5,1,02:05
L405S-028,130,67.14,1.6772000476985423,1036.8,213.4178999053266,5,1,02:10
L405S-028,135,67.06,1.306904740216361,1000.8,225.71486437538846,5,1,02:15
L405S-028,140,67.32000000000001,1.4515508947329359,960.0,217.1635328502463,5,1,02:20
L405S-028,145,67.92,1.1300442469213356,1017.6,173.3574342218989,5,1,02:25
L405S-028,150,67.53999999999999,1.0039920318408853,969.6,203.18661373230276,5,1,02:30
L405S-028,155,67.11999999999999,1.0545141061171168,1020.0,140.4563989286355,5,1,02:35
L405S-028,160,67.34,1.0382677881933915,969.6,162.64316770156685,5,1,02:40
L405S-028,165,67.34,0.9939818911831371,1046.4,93.10639075809993,5,1,02:45
L405S-028,170,67.6,0.7874007874011766,909.6,160.6387250945425,5,1,02:50
L405S-028,175,67.7,1.2708265027138843,964.8,187.5611900154187,5,1,02:55
L405S-028,180,67.47999999999999,1.0084641788382982,1063.2,197.65424356689132,5,1,03:00
L405S-028,185,67.55999999999999,0.993981891183141,972.0,235.60984699286234,5,1,03:05
L405S-028,190,67.16,0.9607288899580338,972.0,142.492105044455,5,1,03:10
L405S-028,195,67.34,0.7924645102463584,1051.2,175.0519922765805,5,1,03:15
L405S-028,200,67.03999999999999,0.9099450532861809,1056.0,112.24972160321825,5,1,03:20
L405S-028,205,66.97999999999999,1.0425929215182688,1178.4,85.44471897080591,5,1,03:25
L405S-028,210,66.84,0.5128352561983277,1252.8,182.30523854239624,5,1,03:30
L405S-028,215,67.12,0.7791020472312955,1286.4,151.40937883764005,5,1,03:35
L405S-028,220,66.96,0.3781534080237864,1296.0,191.81240835774938,5,1,03:40
L405S-028,225,66.76,1.3446189051177222,1238.4,85.8650103359919,5,1,03:45
L405S-028,230,67.4,0.9797958971132741,1387.2,197.65424356689132,5,1,03:50
L405S-028,235,67.72,0.8871302046486782,1394.4,146.33113134258207,5,1,03:55
L405S-028,240,66.9,0.15811388300841842,1180.8,92.0173896608679,5,1,04:00
L405S-028,245,66.88,0.5805170109480029,1240.8,122.55284574419314,5,1,04:05
L405S-028,250,66.47999999999999,0.5167204273105481,1346.4,163.3058480275584,5,1,04:10
L405S-028,255,66.34,1.033440854621106,1569.6,199.97199803972555,5,1,04:15
L405S-028,260,66.42,1.4635573101180535,1656.0,165.62608490210712,5,1,04:20
L405S-028,265,66.82000000000001,1.030533842239066,1912.8,228.09471716810978,5,1,04:25
L405S-028,270,66.9,1.5411035007422436,2102.4,286.1691807305602,5,1,04:30
L405S-028,275,65.8,1.488287606613721,2248.8,319.2541307485308,5,1,04:35
L405S-028,280,66.35999999999999,1.6009372255026115,2424.0,142.74452704044384,5,1,04:40
L405S-028,285,66.64,2.0378910667648578,2558.4,256.165571457212,5,1,04:45
L405S-028,290,66.66,1.0922453936730534,2496.0,203.292892153169,5,1,04:50
L405S-028,295,65.38,2.6799253720952745,2092.8,146.62605498341694,5,1,04:55
L405S-028,300,66.08,1.6679328523654646,2232.0,194.79219696897513,5,1,05:00
L405S-028,305,67.6,2.1714050750608456,2342.4,269.45277879435577,5,1,05:05
L405S-028,310,66.32,3.1284181306212866,2373.6,263.91816913581374,5,1,05:10
L405S-028,315,66.94,3.8102493356734524,2700.0,319.52464693666434,5,1,05:15
L405S-028,320,68.12,2.5547994050414204,2944.8,477.7899119906154,5,1,05:20
L405S-028,325,67.56,4.106458328048642,3055.2,294.25703050224644,5,1,05:25
